code,name
840804,Среднесибирская (З-Сиб)
211609,Средняя (Моск)
948703,Сретенск (Заб)
527008,Ставрополь (С-Кав)
893731,Стайный (Крас)
274608,Стальная (Горьк)
215807,Стальной Конь (Моск)
593404,Становая (Ю-Вост)
216602,Становой Колодезь (Моск)
770508,Старатель (Сверд)
056307,Старая Русса (Окт)
586928,Старая Станица (С-Кав)
065407,Старая Торопа (Окт)
063705,Старица (Окт)
317324,Старково (Сев)
272104,Староверческая (Горьк)
542313,Старогладковский (рзд) (С-Кав)
203104,Стародуб (Моск)
604204,Старое Юрьево (Ю-Вост)
223305,Старожилово (Моск)
439108,Староивановка (Ю-Вост)
527101,Старомарьевская (С-Кав)
994612,Старомаячная (ДВост)
515706,Староминская-Ейская (С-Кав)
516906,Староминская-Ейская (перев.) (С-Кав)
515710,Староминская-Тимашевская (С-Кав)
637617,Старосемейкино (пп) (Кбш)
523219,Старотитаровка (С-Кав)
515602,Старощербиновская (С-Кав)
974407,Старый Ключ (ДВост)
438506,Старый Оскол (Ю-Вост)
075505,Старый Петергоф (Окт)
616042,Стасов (рзд) (Прив)
303232,Стеблево (обп) (Сев)
032139,Стекольный (Окт)
222834,Стенькино I (Моск)
223108,Стенькино II (Моск)
514309,Степная (С-Кав)
606524,Степное (Ю-Вост)
243737,Степурино (Горьк)
943803,Степь (Заб)
652706,Стерлитамак (Кбш)
216020,Стишь (Моск)
916740,Стланик (рзд) (ДВост)
539414,Стодеревская (обп) (С-Кав)
177003,Стодолише (Моск)
438406,Стойленская (Ю-Вост)
190609,Столбовая (Моск)
188031,Стопкино (рзд) (Моск)
525604,Стопятый (С-Кав)
856747,Сторожевое (рзд.) (Крым)
888729,Стофато (Крас)
613415,Страхово (рзд) (Прив)
258037,Стреж (рзд) (Горьк)
834502,Стрела (З-Сиб)
598022,Стрелецкая (Ю-Вост)
983209,Стрелковая (ДВост)
075609,Стрельна (Окт)
070319,Стремутка (рзд) (Окт)
785607,Стриганово (Сверд)
270804,Стрижи (Горьк)
056913,Стримовичи (Окт)
072403,Строганово (Окт)
240052,Стройдеталь (Горьк)
230205,Стройка (Моск)
316336,Строкино (Сев)
071504,Струги Красные (Окт)
274415,Струговской (Горьк)
236907,Струнино (Моск)
633404,Студенец (Кбш)
644004,Студенческая (Кбш)
218909,Студеный (Моск)
192107,Ступино (Моск)
200089,Стяжное (Моск)
762234,Субботники (Сверд)
817206,Субутак (Ю-Ур)
531605,Суворовская (С-Кав)
621318,Суворовский (Прив)
206233,Сугров (Моск)
046004,Суда (Окт)
206507,Суджа (Моск)
876007,Судженка (З-Сиб)
185705,Судимир (Моск)
305401,Судиславль (Сев)
057206,Судома (Окт)
203316,Судость (Моск)
796000,Сузгун (Сверд)
204200,Суземка (Моск)
836809,Сузун (З-Сиб)
027003,Суккозеро (Окт)
795929,Суклемский (рзд) (Сверд)
762802,Сукманы (Сверд)
595325,Суковкино (Ю-Вост)
893801,Сулемка (Крас)
807609,Сулея (Ю-Ур)
512106,Сулин (С-Кав)
295604,Сулозеро (Сев)
298413,Сулонда (Сев)
918407,Сулук (ДВост)
952611,Сулус (Заб)
936104,Сульфат (В-Сиб)
214217,Сумароково (Моск)
011537,Сумеричи (Окт)
827068,Сумки (рзд) (Ю-Ур)
435709,Сумовская (Ю-Вост)
012703,Сумский Посад (Окт)
010500,Суна (Окт)
974002,Сунгач (ДВост)
256012,Сундуково (рзд) (Горьк)
025807,Суоярви I (Окт)
026301,Суоярви II (Окт)
308005,Супротивный (Сев)
818406,Супряк (Ю-Ур)
641805,Сура (Кбш)
641754,Сура-Новая (рзд) (Кбш)
202900,Сураж (Моск)
873649,Сураново (З-Сиб)
797303,Сургут (Сверд)
797500,Сургут-Порт (Сверд)
798109,Сургут-Порт (перев.) (Сверд)
881804,Суриково (Крас)
797337,Сурмятин (рзд) (Сверд)
268908,Суроватиха (Горьк)
615001,Суровикино (Прив)
252100,Сурок (Горьк)
880303,Суслово (Крас)
251907,Суслонгер (Горьк)
273200,Сусоловка (Горьк)
187429,Сутоки (рзд) (Моск)
027126,Суун (Окт)
987303,Сухановка (ДВост)
988202,Сухановка (перев.) (ДВост)
631315,Сухарево (Кбш)
185005,Сухиничи (Моск)
185207,Сухиничи-Главные (Моск)
266005,Сухобезводное (Горьк)
932207,Суховская (В-Сиб)
932300,Суховская-Южная (В-Сиб)
211204,Суходол (Моск)
184100,Суходрев (Моск)
012722,Сухое (Окт)
818124,Сухое Озеро (Ю-Ур)
623830,Сухой Карабулак (Прив)
287716,Сухой Лог (бп) (Сев)
300605,Сухона (Сев)
057102,Сущево (Окт)
060406,Сходня (Окт)
799008,Сывдарма (Сверд)
798607,Сывдарма (стр) (Сверд)
635607,Сызрань I (Кбш)
635503,Сызрань II (Кбш)
636205,Сызрань-Город (Кбш)
636309,Сызрань-Город (перев.) (Кбш)
283908,Сыктывкар (Сев)
765501,Сылва (Сверд)
288102,Сыня (Сев)
830041,Сыропятское (обп) (З-Сиб)
805904,Сыростан (Ю-Ур)
811750,Сырт (Ю-Ур)
781108,Сысерть (Сверд)
976309,Сысоевка (ДВост)
173801,Сычевка (Моск)
254515,Сюгаил (Горьк)
634708,Сюзюм (Кбш)
904368,Сюльбан (рзд) (В-Сиб)
292714,Сямба (пп) (Сев)
025421,Сяньга (Окт)
894429,Табагашет (Крас)
065819,Таборы (Окт)
799606,Табсавэй (до Сывдармы (стр)) (Сверд)
837801,Табулга (З-Сиб)
837002,Табуны (З-Сиб)
788268,Таваложка (Сверд)
771337,Таватуй (обп) (Сверд)
788501,Тавда (Сверд)
606233,Таволжанка (Ю-Вост)
986601,Тавричанка (ДВост)
519016,Таврический (рзд) (С-Кав)
655526,Тавтиманово (Кбш)
511705,Таганрог (перев.) (С-Кав)
511419,Таганрог-Пассажирский (С-Кав)
888310,Тагарский (рзд) (Крас)
889609,Тагул (Крас)
913850,Таежный рзд (ЖДЯ)
652212,Тазларово (Кбш)
222139,Таировка (Моск)
016719,Тайбола (Окт)
873308,Тайга (З-Сиб)
941225,Тайдут (Заб)
034204,Тайцы (Окт)
920002,Тайшет (В-Сиб)
902317,Таковка (рзд) (В-Сиб)
991510,Такое (ДВост)
904404,Таксимо (В-Сиб)
904387,Таку (рзд) (В-Сиб)
952200,Талдан (Заб)
239106,Талдом-Савеловский (Моск)
659936,Талды-Булак (Кбш)
918515,Талиджак (рзд) (ДВост)
792600,Талица (Сверд)
594943,Талица-Елецкая (Ю-Вост)
582908,Таловая (Ю-Вост)
935008,Таловка (В-Сиб)
989012,Таловый-Восточный (рзд) (ДВост)
287415,Талый (Сев)
787602,Талый Ключ (Сверд)
864404,Тальжино (З-Сиб)
872928,Тальменка (обп) (З-Сиб)
289336,Тальник (Сев)
937605,Тальцы (В-Сиб)
044846,Тальцы-Мологские (Окт)
607202,Тамала (Ю-Вост)
523308,Тамань (С-Кав)
601403,Тамбов I (Ю-Вост)
602105,Тамбов II (Ю-Вост)
803400,Тамерлан (Ю-Ур)
021007,Таммисуо (Окт)
895309,Тамтачет (Крас)
797110,Тангинский (рзд) (Сверд)
915714,Тангомен (рзд) (ДВост)
630957,Танеевка (Кбш)
934221,Танхой (В-Сиб)
950900,Таптугары (Заб)
836739,Тараданово (обп) (З-Сиб)
265628,Тарасиха (Горьк)
586909,Тарасовка (С-Кав)
940400,Тарбагатай (Заб)
889524,Тарбинский (рзд) (Крас)
924107,Таргиз (В-Сиб)
294226,Тарза (Сев)
543509,Тарки (С-Кав)
058603,Тарковичи (Окт)
790412,Тарманский (рзд) (Сверд)
961002,Тарманчукан (ДВост)
943146,Тарская (Заб)
244903,Тарталей (Горьк)
210907,Тарусская (Моск)
882845,Тарутино (Крас)
623807,Тарханы (Прив)
904718,Тас-Юрях (рзд) (ДВост)
870439,Таскаево (обп) (З-Сиб)
960705,Татакан (ДВост)
833001,Татарская (З-Сиб)
935205,Татаурово (В-Сиб)
040239,Татино (Окт)
623506,Татищево (Прив)
652119,Татлы (Кбш)
802910,Татыш (Ю-Ур)
612003,Татьянка (Прив)
612107,Татьянка-Южная (Прив)
997324,Таулан (ДВост)
795838,Тахтаир (рзд) (Сверд)
801782,Тахталым (Ю-Ур)
951509,Тахтамыгда (Заб)
588105,Тацинская (С-Кав)
818533,Ташбулатово (Ю-Ур)
887800,Ташеба (Крас)
643904,Ташла (Кбш)
866403,Таштагол (З-Сиб)
607908,Тащиловка (Ю-Вост)
804456,Таянды (Ю-Ур)
828056,Твердыш (Ю-Ур)
534209,Тверская (С-Кав)
061502,Тверь (Окт)
886403,Теба (Крас)
305524,Тебза (Сев)
833590,Тебисская (З-Сиб)
012629,Тегозеро (Окт)
318100,Тейково (Сев)
965018,Тейсин (ДВост)
318401,Текстильный (Сев)
593300,Телегино (Ю-Вост)
315206,Телищево (Сев)
931900,Тельма (В-Сиб)
510238,Темерник (С-Кав)
526306,Темижбекская (С-Кав)
542934,Темиргое (С-Кав)
189602,Темкино (Моск)
238921,Темпы (Моск)
524809,Темрюк (перев.) (С-Кав)
865534,Тенеш (З-Сиб)
312706,Тенино (Сев)
913808,Тенистый рзд (ЖДЯ)
766502,Теплая Гора (Сверд)
991239,Тепловодская-Сахалинская (ДВост)
962109,Теплое Озеро (ДВост)
893553,Теплые Ключи (Крас)
640319,Теплый Стан (Кбш)
596703,Тербуны (Ю-Вост)
045459,Теребочево (рзд) (Окт)
044371,Теребутенец (Окт)
539804,Терек (С-Кав)
170911,Теренино (рзд) (Моск)
815605,Теренсай (Ю-Ур)
862108,Терентьевская (З-Сиб)
583031,Терехов (Ю-Вост)
262920,Тереховицы (Горьк)
064201,Терешкино (Окт)
598709,Терновка (Ю-Вост)
625018,Терса-Вольская (Прив)
255221,Терси (Горьк)
296217,Тесовка (рзд) (Сев)
209609,Теткино (Моск)
243807,Теша (Горьк)
046502,Тешемля (Окт)
886808,Тея (Крас)
887675,Тигей (Крас)
042085,Тигода (Окт)
057013,Тигощи (Окт)
983637,Тигровый (рзд) (ДВост)
646118,Тиинск (пп) (Кбш)
894819,Тиличет (Крас)
285123,Тиманский (Сев)
658543,Тимашево (Кбш)
516200,Тимашевская (С-Кав)
934804,Тимлюй (В-Сиб)
880017,Тимонино (рзд) (Крас)
626519,Тимофеево (Прив)
046315,Тимошкино (Окт)
612323,Тингута (Прив)
894005,Тинская (Крас)
885627,Тисин (Крас)
880500,Тисуль (Крас)
015805,Титан (Окт)
520704,Титаровка (С-Кав)
017459,Титовка (Окт)
633254,Титово (Кбш)
626025,Титоренко (Прив)
995102,Тихая (ДВост)
765040,Тихая (Сверд)
047505,Тихвин (Окт)
312000,Тихменево (Сев)
974515,Тиховодное (пп) (ДВост)
184204,Тихонова Пустынь (Моск)
648908,Тихоново (Кбш)
515104,Тихонький (обп) (С-Кав)
985219,Тихоокеанская (ДВост)
520102,Тихорецкая (С-Кав)
976008,Тихоречное (ДВост)
582838,Тишанка (Ю-Вост)
614225,Тишкино (обп) (Прив)
796103,Тобольск (Сверд)
796207,Тобольск-Порт (Сверд)
796300,Тобольск-Порт (перев.) (Сверд)
285392,Тобысь (Сев)
224702,Товарково (Моск)
853908,Тогучин (З-Сиб)
591131,Тойда (Ю-Вост)
648912,Тойма (Кбш)
598408,Токаревка (Ю-Вост)
049500,Токари (Окт)
967526,Токи (ДВост)
641006,Токмово (Кбш)
037908,Токсово (Окт)
826071,Токуши (Ю-Ур)
955213,Тола (пп) (Заб)
940523,Толбага (Заб)
659103,Толкай (Кбш)
633014,Толковка (рзд) (Кбш)
072102,Толмачево (Окт)
434301,Толоконное (Ю-Вост)
265308,Толоконцево (Горьк)
180805,Толстопальцево (Моск)
637301,Тольятти (Кбш)
994608,Томари (ДВост)
435605,Томаровка (Ю-Вост)
804719,Томино (рзд) (Ю-Ур)
010303,Томицы (Окт)
954206,Томичи (Заб)
914209,Томмот (ЖДЯ)
873901,Томск I (З-Сиб)
874001,Томск II (З-Сиб)
874302,Томск-Грузовой (З-Сиб)
874406,Томск-Грузовой (перев.) (З-Сиб)
864601,Томусинская (З-Сиб)
639307,Томылово (Кбш)
521406,Тоннельная (С-Кав)
602919,Тоновка (Ю-Вост)
267106,Тоншаево (Горьк)
603004,Топиллы (Ю-Вост)
871107,Топки (З-Сиб)
436010,Топлинка (Ю-Вост)
627901,Тополек (Прив)
860225,Топольники (З-Сиб)
042613,Топорово (Окт)
923301,Топорок (В-Сиб)
054227,Топорок (Окт)
798414,Топумей (рзд) (Сверд)
844504,Топчиха (З-Сиб)
640605,Торбеево (Кбш)
041208,Торбино (Окт)
795613,Торгили (рзд) (Сверд)
924215,Торея (В-Сиб)
064106,Торжок (Окт)
069006,Торжок-Южный (Окт)
067706,Торопец (Окт)
312316,Торопово (рзд) (Сев)
071106,Торошино (Окт)
861020,Торсьма (З-Сиб)
242804,Торфопродукт (Горьк)
276321,Торфяница (Горьк)
042200,Торфяное (Окт)
031302,Тосно (Окт)
799807,Тосовэй (до Сывдармы (стр)) (Сверд)
811106,Тоцкая (Ю-Ур)
315314,Тощиха (рзд) (Сев)
248209,Траки (рзд) (Горьк)
284718,Тракт (Сев)
244212,Трактовый-Арзамасский (обп) (Горьк)
610313,Тракторная-Пассажирская (Прив)
610309,Тракторная-Товарная (Прив)
843543,Тракторный (З-Сиб)
801301,Тракторстрой (Ю-Ур)
627259,Транспортный (рзд) (Прив)
962611,Трек (ДВост)
590302,Тресвятская (Ю-Вост)
990024,Третья Падь (ДВост)
436345,Трефиловка (Ю-Вост)
606708,Три Острова (Ю-Вост)
955425,Троебратка (Заб)
603339,Троекурово (Ю-Вост)
803909,Троицк (Ю-Ур)
613519,Троицкий (Прив)
286408,Троицко-Печорск (Сев)
178805,Тросна (Моск)
810315,Тростянка (Ю-Ур)
620103,Трофимовский I (Прив)
620207,Трофимовский II (Прив)
438340,Трошино (Ю-Вост)
517701,Трубецкая (С-Кав)
610101,Трубная (Прив)
204304,Трубчевск (Моск)
863401,Трудармейская (З-Сиб)
258234,Трун (обп) (Горьк)
833656,Труновское (обп) (З-Сиб)
953010,Ту (Заб)
533367,Туапсе-Пассажирская (С-Кав)
533600,Туапсе-Сортировочная (перев.) (С-Кав)
533507,Туапсе-Сортировочная-Слив (С-Кав)
888381,Туба (рзд) (Крас)
926306,Тубинская (В-Сиб)
874641,Туган (З-Сиб)
792308,Тугулым (Сверд)
885608,Туим (Крас)
651008,Туймазы (Кбш)
275723,Туктым (обп) (Горьк)
644312,Тукшум (рзд) (Кбш)
210201,Тула I-Курская (Моск)
210305,Тула-Вяземская (Моск)
210108,Тула-Лихвинская (Моск)
881522,Тулат (Крас)
056449,Тулебля (Окт)
591004,Тулиново (Ю-Вост)
024522,Тулокса (Окт)
764013,Тулумбасы (Сверд)
922008,Тулун (В-Сиб)
966805,Тулучи (ДВост)
534904,Тульская (С-Кав)
922506,Тулюшка (В-Сиб)
803434,Тумак (обп) (Ю-Ур)
175135,Туманово (Моск)
995600,Туманово-Сахалинское (ДВост)
889558,Туманшет (рзд) (Крас)
026617,Тумасозеро (Окт)
967009,Тумнин (ДВост)
241905,Тумская (Горьк)
915502,Тунгала (ДВост)
012116,Тунгуда (Окт)
963510,Тунгусский (бп) (ДВост)
295318,Тундра (Сев)
806521,Тундуш (Ю-Ур)
213106,Тупик (Моск)
955437,Тур (Заб)
658242,Тургеневка (Кбш)
043519,Тургош (Окт)
941418,Тургутуй (Заб)
225006,Турдей (Моск)
788107,Туринск-Уральский (Сверд)
943023,Туринская (Заб)
795609,Туринский (Сверд)
605669,Турки (Ю-Вост)
924304,Турма (В-Сиб)
601032,Турмасово (Ю-Вост)
217624,Туровка (Моск)
202116,Туросна (рзд) (Моск)
917334,Турук (рзд) (ДВост)
288850,Турун (Сев)
252825,Турша (Горьк)
312805,Тутаево (Сев)
872909,Тутальская (З-Сиб)
912805,Тутаул (ДВост)
303433,Туфаново (рзд) (Сев)
182904,Тучково (Моск)
926225,Тушама (В-Сиб)
196409,Тушино (Моск)
916736,Туюн (рзд) (ДВост)
306325,Тчаниково (рзд) (Сев)
281495,Тыва (Сев)
952709,Тыгда (Заб)
997502,Тымовск (ДВост)
910000,Тында (ДВост)
788713,Тынкуль (рзд) (Сверд)
862803,Тырган (З-Сиб)
930305,Тыреть (В-Сиб)
917705,Тырма (ДВост)
221121,Тырница (Моск)
220576,Тысья (Моск)
176301,Тычинино (Моск)
903127,Тыя (рзд) (В-Сиб)
956313,Тюкан (Заб)
652231,Тюкунь (Кбш)
654400,Тюльган (Кбш)
650407,Тюльма (Кбш)
819004,Тюльпан (Ю-Ур)
790003,Тюмень (Сверд)
248904,Тюрлема (Горьк)
841703,Тягун (З-Сиб)
880407,Тяжин (Крас)
795401,Уаз (Сверд)
834004,Убинская (З-Сиб)
936068,Убукун (В-Сиб)
276406,Ува I (Горьк)
276514,Ува II (ОП) (Горьк)
175604,Уваровка (Моск)
995418,Угледарск (ДВост)
774730,Углежжение (Сверд)
991807,Углезаводск (ДВост)
862907,Углерод (З-Сиб)
768207,Углеуральская (Сверд)
050601,Углич (Окт)
982206,Угловая (ДВост)
053309,Угловка (Окт)
276923,Угловой (Горьк)
982102,Угольная (ДВост)
288526,Угольный (обп) (Сев)
174700,Угра (Моск)
189528,Угрюмово (рзд) (Моск)
101502,Угрюмово-Новое (Клнг)
012313,Уда (Окт)
921306,Уда II (В-Сиб)
596633,Ударник (Ю-Вост)
961411,Ударный (ДВост)
038525,Удельная (Окт)
299200,Удима (Сев)
209100,Удобрительная (Моск)
966415,Удоми (ДВост)
052306,Удомля (Окт)
186233,Ужать (рзд) (Моск)
246608,Ужовка (Горьк)
256604,Ужуиха (Горьк)
885100,Ужур (Крас)
224204,Узловая I (Моск)
224308,Узловая II (Моск)
224401,Узловая III (Моск)
228900,Узуново (Моск)
886047,Уйбат (Крас)
803716,Уйский (пп) (Ю-Ур)
046216,Уйта (Окт)
921109,Ук (В-Сиб)
954117,Украина (Заб)
966307,Уктур (ДВост)
780707,Уктус (Сверд)
948830,Укурей (Заб)
818618,Укшук (рзд) (Ю-Ур)
914529,Улагир (рзд) (ДВост)
935506,Улан-Удэ (В-Сиб)
936000,Улан-Удэ (перев.) (В-Сиб)
541804,Улан-Холл (С-Кав)
906005,Уланмакит (рзд) (В-Сиб)
933445,Уланово (В-Сиб)
065310,Улин (рзд) (Окт)
654222,Улу-Елга (Кбш)
655865,Улу-Теляк (Кбш)
875502,Улу-Юл (З-Сиб)
883903,Улуй (Крас)
597000,Улусарка (Ю-Вост)
242607,Улыбышево (Горьк)
258111,Улык (рзд) (Горьк)
777719,Улым-Сос (Сверд)
528636,Ульдючины (С-Кав)
902907,Улькан (В-Сиб)
916435,Ульма (рзд) (ДВост)
952130,Ульручьи (Заб)
797708,Ульт-Ягун (Сверд)
950328,Ульякан (Заб)
645401,Ульяновск I (Кбш)
645505,Ульяновск II (Кбш)
645609,Ульяновск II (перев.) (Кбш)
645100,Ульяновск III (Кбш)
644803,Ульяновск-Центральный (Кбш)
913232,Ульяновский Строитель (рзд) (ДВост)
951416,Улягир (Заб)
951335,Улятка (Заб)
516802,Уманская (С-Кав)
902911,Умбелла (рзд) (В-Сиб)
607109,Умет (Ю-Вост)
621676,Умет-Камышенский (Прив)
911906,Унаха (ДВост)
963101,Унгун (ДВост)
262403,Ундол (Горьк)
295500,Унежма (Сев)
889172,Унерчик (рзд) (Крас)
202008,Унеча (Моск)
307201,Унжа (рзд) (Сев)
807204,Ункурда (Ю-Ур)
783616,Унь (рзд) (Сверд)
212508,Упа (Моск)
015133,Уполокша (Окт)
785927,Упор (рзд) (Сверд)
804009,Упрун (Ю-Ур)
438209,Уразово (Ю-Вост)
807238,Ураим (рзд) (Ю-Ур)
776025,Урай (рзд) (Сверд)
530809,Ураковская (С-Кав)
818586,Урал-Тау (рзд) (Ю-Ур)
776716,Уралзолото (Сверд)
295021,Урамец (Сев)
626307,Урбах (Прив)
225809,Урванка (Моск)
917353,Ургал I (ДВост)
807115,Ургала (рзд) (Ю-Ур)
281404,Урдома (Сев)
646033,Уренбаш (рзд) (Кбш)
266601,Урень (Горьк)
806108,Уржумка (Ю-Ур)
960902,Урил (ДВост)
200110,Урицкий (рзд) (Моск)
918525,Уркальту (рзд) (ДВост)
655704,Урман (Кбш)
248800,Урмары (Горьк)
856304,Урожайная (Крым)
994519,Урожайная-Сахалинская (ДВост)
254835,Уром (Горьк)
011749,Уросозеро (Окт)
947503,Урульга (Заб)
945902,Урулюнгуй (Заб)
603235,Урусово (Ю-Вост)
650607,Уруссу (Кбш)
538017,Урухский (рзд) (С-Кав)
951301,Уруша (Заб)
651807,Уршак (рзд) (Кбш)
836230,Урываево (З-Сиб)
797727,Урьевский (рзд) (Сверд)
950402,Урюм (Заб)
613006,Урюпино (Прив)
288901,Уса (Сев)
231405,Усад (Моск)
192658,Усады-Окружные (Моск)
619214,Усатовский (рзд) (Прив)
283306,Усва (Сев)
651012,Усень (рзд) (Кбш)
288308,Усинск (Сев)
862926,Ускат (рзд) (З-Сиб)
997517,Усково (ДВост)
636510,Услада (рзд) (Кбш)
591606,Усмань (Ю-Вост)
962838,Усов Балаган (пп) (ДВост)
182105,Усово (Моск)
204728,Усожа (Моск)
931806,Усолье-Сибирское (В-Сиб)
510907,Успенская (С-Кав)
988306,Уссурийск (ДВост)
266508,Уста (Горьк)
197420,Устиновка (Моск)
805529,Устиново (Ю-Ур)
787443,Усть-Березовка (Сверд)
885909,Усть-Бирь (Крас)
284309,Усть-Вымь (Сев)
512604,Усть-Донецкая (С-Кав)
518507,Усть-Донецкая (перев.) (С-Кав)
887302,Усть-Есь (Крас)
652424,Усть-Зиган (рзд) (Кбш)
926403,Усть-Илимск (В-Сиб)
808508,Усть-Катав (Ю-Ур)
927035,Усть-Кут (В-Сиб)
525801,Усть-Лабинская (С-Кав)
891473,Усть-Мана (Крас)
967206,Усть-Орочи (ДВост)
953504,Усть-Пера (Заб)
795806,Усть-Тавда (Сверд)
840908,Усть-Тальменская (З-Сиб)
766470,Усть-Тискос (Сверд)
297493,Усть-Шоноша (Сев)
797021,Усть-Юган (Сверд)
788906,Устье-Аха (Сверд)
651239,Устюба (рзд) (Кбш)
767825,Усьва (Сверд)
921804,Утай (В-Сиб)
951246,Утени (пп) (Заб)
767505,Утес (Сверд)
963811,Утиный (рзд) (ДВост)
310823,Уткино (Сев)
783404,Уткинский Завод (Сверд)
058105,Уторгош (Окт)
933750,Утулик (В-Сиб)
827000,Утяк (Ю-Ур)
792102,Утяшево (Сверд)
654504,Уфа (Кбш)
654608,Уфа (перев.) (Кбш)
259100,Уфимка (Горьк)
298513,Уфтюга (Сев)
285602,Ухта (Сев)
012633,Ухтица (Окт)
805707,Учалы (Ю-Ур)
865549,Учулен (З-Сиб)
885222,Учум (Крас)
031206,Ушаки (Окт)
221225,Ушинский (Моск)
917512,Ушман (ДВост)
952906,Ушумун (Заб)
814212,Ущелье (рзд) (Ю-Ур)
605029,Уютная (Ю-Вост)
892705,Уяр (Крас)
832615,Фадино (обп) (З-Сиб)
274203,Фаленки (Горьк)
524226,Фанагорийская (С-Кав)
799309,Фарафонтьевская (до Сывдармы (стр)) (Сверд)
195105,Фаустово (Моск)
186200,Фаянсовая (Моск)
916100,Февральск (ДВост)
263047,Федулово (Горьк)
186322,Феликсово (рзд) (Моск)
868602,Феодосия (Крым)
187908,Ферзиково (Моск)
761509,Ферма (Сверд)
973601,Филаретовка (ДВост)
181600,Фили (Моск)
182800,Фили (перев.) (Моск)
893407,Филимоново (Крас)
310700,Филино (Сев)
310503,Филино (перев.) (Сев)
659758,Филипповка (Кбш)
613307,Филоново (Прив)
776006,Филькино (Сверд)
069307,Фирово (Окт)
632327,Фитингоф (Кбш)
780069,Флюс (обп) (Сверд)
805800,Флюсовая (Ю-Ур)
200905,Фокино (Моск)
293054,Фоминская (Сев)
174024,Фомкино (рзд) (Моск)
523420,Фонталовская (С-Кав)
964028,Форель (ДВост)
804206,Формачево (Ю-Ур)
275418,Фосфоритная (рзд) (Горьк)
033803,Фрезерный (Окт)
983711,Фридман (ДВост)
264413,Фролищи (Горьк)
234403,Фруктовая (Моск)
230807,Фрязево (Моск)
235302,Фрязино (Моск)
316001,Фурманов (Сев)
888911,Хабайдак (рзд) (Крас)
970406,Хабаровск I (ДВост)
970508,Хабаровск I (перев.) (ДВост)
970001,Хабаровск II (ДВост)
787138,Хабарчиха (Сверд)
836103,Хабары (З-Сиб)
886668,Хабзас (Крас)
523702,Хабль (С-Кав)
590800,Хава (Ю-Вост)
944511,Хадабулак (Заб)
535108,Хаджох (С-Кав)
534016,Хадыженская (С-Кав)
889505,Хайрузовка (рзд) (Крас)
971517,Хака (ДВост)
603447,Халатово (рзд) (Ю-Вост)
813807,Халилово (Ю-Ур)
974712,Халкидон (ДВост)
919804,Хальгасо (ДВост)
904601,Хани (ДВост)
212601,Ханино (Моск)
541306,Ханкала (С-Кав)
887637,Ханкуль (Крас)
289529,Хановей (Сев)
534707,Ханская (С-Кав)
798522,Ханымей (Сверд)
510505,Хапры (С-Кав)
528617,Хар-Булг (рзд) (С-Кав)
617901,Харабалинская (Прив)
941206,Харагун (Заб)
887425,Хараджуль (Крас)
945404,Харанор (Заб)
936807,Харанхой (В-Сиб)
783601,Харенки (Сверд)
922807,Харик (В-Сиб)
025101,Харлу (Окт)
301109,Харовская (Сев)
289800,Харп-Северное Сияние (Сев)
919306,Харпичан (ДВост)
542703,Хасав-Юрт (С-Кав)
987002,Хасан (ДВост)
798715,Хасырей (рзд) (Сверд)
025737,Хаутаваара (Окт)
043909,Хвойная (Окт)
597814,Хворостянка (Ю-Вост)
964602,Хевчен (рзд) (ДВост)
023801,Хелюля (Окт)
302210,Хемалда (Сев)
016121,Хибины (Окт)
022404,Хийтола (Окт)
940909,Хилок (Заб)
637208,Химзаводская (Кбш)
637104,Химическая (Кбш)
060302,Химки (Окт)
921409,Хингуй (В-Сиб)
596934,Хитрово (Ю-Вост)
619229,Хлебный (рзд) (Прив)
581303,Хлевище (Ю-Вост)
843944,Хлопуново (З-Сиб)
631714,Хлудово (Кбш)
201522,Хмелево (рзд) (Моск)
297012,Хмельники (Сев)
985204,Хмыловский (рзд) (ДВост)
986207,Хмыловский (рзд) (перев.) (ДВост)
603907,Хоботово (Ю-Вост)
641129,Хованщина (Кбш)
060001,Ховрино (Окт)
249038,Ходяшево (рзд) (Горьк)
948050,Холбон (Заб)
438904,Холки (Ю-Вост)
204107,Холмечи (Моск)
295202,Холмогорская (Сев)
993304,Холмск (ДВост)
993408,Холмск (перев.) (ДВост)
993319,Холмск-Северный (ДВост)
903327,Холодная (рзд) (В-Сиб)
956709,Холодный Ключ (Заб)
197308,Холщевики (Моск)
217906,Хомутово (Моск)
210502,Хомяково (Моск)
887660,Хоных (Крас)
873225,Хопкино (обп) (З-Сиб)
971502,Хор (ДВост)
904813,Хорогочи (ДВост)
975202,Хорольск (ДВост)
289618,Хорота (Сев)
845625,Хорошавка (З-Сиб)
532839,Хоста (С-Кав)
436203,Хотмыжск (Ю-Вост)
513403,Хотунок (С-Кав)
930413,Хотхор (В-Сиб)
044719,Хотцы (Окт)
200604,Хотынец (Моск)
236201,Хотьково (Моск)
596101,Хохольская (Ю-Вост)
798626,Хохорэй (рзд) (Сверд)
940608,Хохотуй (Заб)
617628,Хошеутовский (рзд) (Прив)
304714,Храмки (рзд) (Сев)
794803,Храмцовская (Сверд)
230703,Храпуново (Моск)
806004,Хребет (Ю-Ур)
766428,Хребет-Уральский (Сверд)
925805,Хребтовая (В-Сиб)
582804,Хреновая (Ю-Вост)
794502,Хризолитовый (Сверд)
990607,Христофоровка (ДВост)
781540,Хрустальная (Сверд)
223409,Хрущево (Моск)
921503,Худоеланская (В-Сиб)
787706,Худяково (Сверд)
